track,id,playlist_id,mode,key,variable,value
Beautiful,745bEQatiiXDtBe1AdQY2P,35oLMiAK4VM2T0ek3PTPIc,0.0,11.0,tempo_normalized,0.1630338688534585
Thinking Bout You,3zKugWccmjRYXmfTk2Uhdz,7ozIozDp260fjNOZy1yzRG,1.0,5.0,tempo_normalized,0.32460445690942896
Sundown,5kwVNldgZXSICPob1RFSnu,7ozIozDp260fjNOZy1yzRG,0.0,10.0,tempo_normalized,0.46398195287016425
Ocean Avenue,44ryv4o9yTPKRtR3dmsIBD,7ozIozDp260fjNOZy1yzRG,1.0,8.0,tempo_normalized,0.38447702953998103
Head Over Heels,3pYmfiXXTIbtl37XxGdV8G,7ozIozDp260fjNOZy1yzRG,0.0,2.0,tempo_normalized,0.2526598176996006
You,3OfbtToa7qDp5fNonWOOdE,7ozIozDp260fjNOZy1yzRG,1.0,0.0,tempo_normalized,0.2832058043471633
Leave Me Low,1fhFDn9W8ehz6rqomxDUW4,35oLMiAK4VM2T0ek3PTPIc,1.0,10.0,tempo_normalized,0.3387799896350943
New Beginning,0Dr64su0wE4mT9MlNPNB71,7ozIozDp260fjNOZy1yzRG,1.0,0.0,tempo_normalized,0.3935005944578239
Learning to Fly,5Z2aONuwIe5uq4fZMNrhhd,7ozIozDp260fjNOZy1yzRG,0.0,1.0,tempo_normalized,0.1923909398530622
Nightfall,36MDQIfpwiFMXihrEeaQNo,7ozIozDp260fjNOZy1yzRG,1.0,2.0,tempo_normalized,0.4673962747309697
My Paradise,5ezhJugcIYZ49cUAzLtB5W,7ozIozDp260fjNOZy1yzRG,0.0,11.0,tempo_normalized,0.20068286437216104
Forever Young,1J2EmhjTmHQxLShYQK7Xti,35oLMiAK4VM2T0ek3PTPIc,0.0,8.0,tempo_normalized,0.20824314849251588
Wild Eyes,7GbVyjKvyo9BvBOIKnXYLZ,7ozIozDp260fjNOZy1yzRG,0.0,11.0,tempo_normalized,0.3801481571807456
Summertime,1ijqGNeQBWYSO9X5YyaQdo,7ozIozDp260fjNOZy1yzRG,0.0,8.0,tempo_normalized,0.39468951010578296
Sad in July,5tvuJ9ZEdyGr8M9CLGrAgw,7ozIozDp260fjNOZy1yzRG,0.0,4.0,tempo_normalized,0.4121879096424107
Time to Breathe,5I7iQCs7XEyQkexq0118Bb,7ozIozDp260fjNOZy1yzRG,0.0,4.0,tempo_normalized,0.21894338932414711
Still on My Mind,6tsgmTbVDKXPVZlNYVpylr,7ozIozDp260fjNOZy1yzRG,1.0,2.0,tempo_normalized,0.3368289485717769
Maybe Forever,5WEnqVbJIwMfZFtt9Uzvda,7ozIozDp260fjNOZy1yzRG,1.0,0.0,tempo_normalized,0.1979696978934853
Found You,6xRwyjj47ZusjfUYtqxj8v,7ozIozDp260fjNOZy1yzRG,1.0,0.0,tempo_normalized,0.3744474590738651
Can't Say No,50SsIA2Gmd1E4BpwZTsWiQ,7ozIozDp260fjNOZy1yzRG,0.0,0.0,tempo_normalized,0.37813614608419954
Forget,0TbpRYBOKQKJE4gj21xGSr,7ozIozDp260fjNOZy1yzRG,0.0,6.0,tempo_normalized,0.38276986860957835
Hearts Collide,3EbeZtfFbp2zAYZyJv55Kg,7ozIozDp260fjNOZy1yzRG,1.0,5.0,tempo_normalized,0.2887845623875865
Snow Falls Down,7kasdfL9G7gO16rzVhK6vo,7ozIozDp260fjNOZy1yzRG,0.0,4.0,tempo_normalized,0.34246867664542874
Used to Be,1IFTXJxUHi27k99C9Vbl5j,7ozIozDp260fjNOZy1yzRG,0.0,1.0,tempo_normalized,0.2897295979026308
Autumn,6JE7vpPPqkbJAPmSif20Sq,7ozIozDp260fjNOZy1yzRG,0.0,10.0,tempo_normalized,0.5564430082614393
What U Waiting For,3mhdVQJbfKUmIBnifQ7yM3,7ozIozDp260fjNOZy1yzRG,1.0,9.0,tempo_normalized,0.29116239368350455
Lighthouse,3KGbQLrg2Lj0JH2W81LhO4,35oLMiAK4VM2T0ek3PTPIc,1.0,1.0,tempo_normalized,0.08151693442672925
First Day,6SFb98cOW31efgoYswPb9l,7ozIozDp260fjNOZy1yzRG,0.0,5.0,tempo_normalized,0.27201780324970276
In the Sky,5T5rO4oqOLDHSqa6WePzz3,7ozIozDp260fjNOZy1yzRG,1.0,11.0,tempo_normalized,0.298052007438344
Lost Things,3fSwHbIIsBbjGoJXCLFkOp,7ozIozDp260fjNOZy1yzRG,1.0,10.0,tempo_normalized,0.49431454440142664
Alibi,3JHiGCxTJCPEPeBcSpRWJF,7ozIozDp260fjNOZy1yzRG,1.0,8.0,tempo_normalized,0.37481327927323715
Paradox,5shwCOL2t5w0IDUgvqzSBh,7ozIozDp260fjNOZy1yzRG,1.0,5.0,tempo_normalized,0.37825808615065687
Stars,321gv2jshdnYZ2hZSjPwuI,5U2MYFAcQ3yT7XbHYgGPmb,0.0,4.0,tempo_normalized,0.07706612200103649
Late Night Car Talks,25qBZ9T39CQ6xiGRtLAqGE,7ozIozDp260fjNOZy1yzRG,0.0,7.0,tempo_normalized,0.338840959668323
Made for Us,7tIOBS4mZzpAoVDBFdOEhW,7ozIozDp260fjNOZy1yzRG,1.0,2.0,tempo_normalized,0.1520287778556839
Far Away,0mJLulL3XQcoITz4wv8G6k,7ozIozDp260fjNOZy1yzRG,1.0,2.0,tempo_normalized,0.4119135444928817
Wasted Heart,5iDkUE5DcnEUvingHGqFrj,7ozIozDp260fjNOZy1yzRG,0.0,11.0,tempo_normalized,0.40478005060512756
Take Me Dancing,7J9SWm2yp6mDmbM4ESRCAQ,7ozIozDp260fjNOZy1yzRG,1.0,11.0,tempo_normalized,0.4713898119074474
Like I Love You,4sh506lJZac1T4o4NqtIuS,35oLMiAK4VM2T0ek3PTPIc,1.0,1.0,tempo_normalized,0.20568240709691182
Waterfall,4Z98AQ3fqEhYOsomPKkJP4,7ozIozDp260fjNOZy1yzRG,0.0,11.0,tempo_normalized,0.5876901502911318
On My Mind,2FL4xZLc8EyQtKHfCCvSWB,7ozIozDp260fjNOZy1yzRG,0.0,11.0,tempo_normalized,0.42072371429442423
Road Trip,1dYQGKg95iWiHs5gtYyfbF,7ozIozDp260fjNOZy1yzRG,0.0,3.0,tempo_normalized,0.3004298387342621
I Think I Like It,4h6qkEmM0CQGmtlgyLoiQS,7ozIozDp260fjNOZy1yzRG,1.0,9.0,tempo_normalized,0.22790598420876135
Sunset Love,4C68cznvnjF96m0nqtq0NV,7ozIozDp260fjNOZy1yzRG,1.0,11.0,tempo_normalized,0.43785629363167994
Deeper Dive,68JykFEO4KSywbP7avbog4,7ozIozDp260fjNOZy1yzRG,0.0,11.0,tempo_normalized,0.39981099289699107
Counterfeit,4jlod5Jgj3yiH8FcSLXrcv,7ozIozDp260fjNOZy1yzRG,0.0,7.0,tempo_normalized,0.36518001402310757
Last Train Home,7dKYUSJXp0FWmEyon1Iwxr,7ozIozDp260fjNOZy1yzRG,1.0,4.0,tempo_normalized,0.28402889979575036
Home for A Summer,1WP5zgURWZWrBzGycpV48n,7ozIozDp260fjNOZy1yzRG,0.0,0.0,tempo_normalized,0.43343596622260155
Call Me,6WlsK9axXJkpqRiK9InVOR,7ozIozDp260fjNOZy1yzRG,0.0,4.0,tempo_normalized,0.5068438862299179
Nature,3lMP9AgWS0lBviNakFflwC,7ozIozDp260fjNOZy1yzRG,1.0,0.0,tempo_normalized,0.48867481632777476
Sunrider,57BjBUlKLXpzvveTapqUDP,7ozIozDp260fjNOZy1yzRG,1.0,7.0,tempo_normalized,0.25509861902874736
Crazy,64fwanXDvwmsQrLsDSVHMv,35oLMiAK4VM2T0ek3PTPIc,0.0,11.0,tempo_normalized,0.14251745267201166
Show Me,3USDDlXk3S0u4xFnv3NeaX,7ozIozDp260fjNOZy1yzRG,1.0,1.0,tempo_normalized,0.45126970094198693
What I'm Looking For,6NrLhWohJARHxqQRW1cLGg,7ozIozDp260fjNOZy1yzRG,1.0,5.0,tempo_normalized,0.39618327591988534
The Sky and The Stars,3wZ8DMwxPe3frPFiy4GLDf,7ozIozDp260fjNOZy1yzRG,0.0,4.0,tempo_normalized,0.30070420388379104
A Way of Life,6DHYWelHYuynVVPv2m58wl,4MdI4iitwoDXP7odDScsfN,0.0,2.0,tempo_normalized,0.8827546261012711
Tessa,2MaUwANhrU6KF8AK71ezsX,4MdI4iitwoDXP7odDScsfN,1.0,4.0,tempo_normalized,0.4436179617717891
Now We Are Free,11IXRdEjiH0KL8nh4G1j7d,4MdI4iitwoDXP7odDScsfN,1.0,9.0,tempo_normalized,0.554857787397494
Time,6ZFbXIJkuI1dVNWvzJzown,4MdI4iitwoDXP7odDScsfN,1.0,7.0,tempo_normalized,0.5003200926744504
Death of a Legend,5VenxhH7Ejj1CU9rzIRwN6,4MdI4iitwoDXP7odDScsfN,1.0,0.0,tempo_normalized,0.7184708715666249
Bjorn Vows Revenge,3tLDpINhOTRu65bi9jarVD,4MdI4iitwoDXP7odDScsfN,0.0,0.0,tempo_normalized,0.7374020668841262
Even for You,55nTWxTugqCJR1MrtEmkNF,4MdI4iitwoDXP7odDScsfN,0.0,9.0,tempo_normalized,0.45413529250373436
The Ride of the Rohirrim,2l0xjJ6Fj72Bw4ReAJBrAo,4MdI4iitwoDXP7odDScsfN,1.0,7.0,tempo_normalized,0.5226656098527573
"The Breaking of the Fellowship (feat. ""In Dreams"")",1ykbtFnlIjmIFnZ8j6wg6i,4MdI4iitwoDXP7odDScsfN,1.0,2.0,tempo_normalized,0.6145474499283602
Statues,2AFFaiIlripSpcTYZXNL7f,4MdI4iitwoDXP7odDScsfN,1.0,1.0,tempo_normalized,0.6164070359418345
My Name Is Barbossa,5dUQ00lCQ8IPMs149DIdhf,4MdI4iitwoDXP7odDScsfN,1.0,5.0,tempo_normalized,0.3091485534859616
Romantic Flight - From How To Train Your Dragon Music From The Motion Picture,51v7yO07BdGgP6hv0OaDe2,4MdI4iitwoDXP7odDScsfN,1.0,6.0,tempo_normalized,0.3485961649849099
"Becoming one of ""The People"" Becoming one with Neytiri",1UBd7aWHZCz8yirI9KCvAU,4MdI4iitwoDXP7odDScsfN,1.0,1.0,tempo_normalized,0.7899582355272382
Nuvole Bianche,3weNRklVDqb4Rr5MhKBR3D,4MdI4iitwoDXP7odDScsfN,1.0,8.0,tempo_normalized,0.7622473554248086
Remember,3BUT32qmBXmlqp3EJkgRfp,4MdI4iitwoDXP7odDScsfN,0.0,2.0,tempo_normalized,0.38511721488888206
Once There Were Dragons,1CVRLvL9RrM4JSlNzokHPm,4MdI4iitwoDXP7odDScsfN,0.0,9.0,tempo_normalized,0.523000945035515
He's a Pirate,4AD2dterIUjNt1LFNI9Bvi,4MdI4iitwoDXP7odDScsfN,1.0,10.0,tempo_normalized,0.3218912904307532
The Night King,1aDklx1GaBqHFowCzz63wU,4MdI4iitwoDXP7odDScsfN,1.0,10.0,tempo_normalized,0.48614455994878514
Free the Wind,286rz8XhQWMLVuHIMgWscc,4MdI4iitwoDXP7odDScsfN,1.0,3.0,tempo_normalized,0.7735877816053408
Katawaredoki,4WedBZTeFawYCBCgfj36iK,4MdI4iitwoDXP7odDScsfN,1.0,5.0,tempo_normalized,0.4207541993110386
Forbidden Friendship,0S7XIu0dn63ayGxjefd5It,4MdI4iitwoDXP7odDScsfN,1.0,6.0,tempo_normalized,0.4493796299118982
The Way of the Sword,7A1sEZUvLbbbRyOsCJ2vj2,4MdI4iitwoDXP7odDScsfN,0.0,4.0,tempo_normalized,0.4857787397494131
A Small Measure of Peace,0k1zElVBehCAzAa975af71,4MdI4iitwoDXP7odDScsfN,0.0,2.0,tempo_normalized,0.6116513733499983
All might with U.A. Students,59h3i22MBicerNR1llNXqv,4MdI4iitwoDXP7odDScsfN,1.0,8.0,tempo_normalized,0.24256927720025603
From Me to You,34OP5ugxs1t3RaiJlyqJRb,4MdI4iitwoDXP7odDScsfN,1.0,3.0,tempo_normalized,0.3558515989391214
Hope (Xavier's Theme),5ryUtBADP0w838HUJAmNKY,4MdI4iitwoDXP7odDScsfN,0.0,9.0,tempo_normalized,0.6371063622229672
The Last of the Starks,4fXqpIzgHDBhylBBOLOKVX,4MdI4iitwoDXP7odDScsfN,0.0,0.0,tempo_normalized,0.43435051672103153
Sherwood Forest,51zjgYMqhtxjYckGppYoce,4MdI4iitwoDXP7odDScsfN,0.0,9.0,tempo_normalized,0.6289058927537114
Robin Speaks,0qwodlILfsM9NDnwcxfBAn,4MdI4iitwoDXP7odDScsfN,1.0,2.0,tempo_normalized,0.5921714477334389
Fate Has Smiled Upon Us,1kLma9S0L4y3u5E28ss9Ut,4MdI4iitwoDXP7odDScsfN,0.0,4.0,tempo_normalized,0.4140779806724994
Run Free,75OrTolKEnimJj625JUIft,4MdI4iitwoDXP7odDScsfN,1.0,7.0,tempo_normalized,0.36139987196293016
上,5N5iImDfoQ4IF3YvXBpxPX,4MdI4iitwoDXP7odDScsfN,1.0,5.0,tempo_normalized,0.09630216748468126
『欲』,69ImxLhTWjSRBl2nGspu9C,4MdI4iitwoDXP7odDScsfN,0.0,11.0,tempo_normalized,0.27332865896411906
Theme From Schindler's List (Reprise),2Xa0M5kcQHdZHde9ktiXg2,4MdI4iitwoDXP7odDScsfN,0.0,7.0,tempo_normalized,1.0
Celui Que Je Désire,3g1uQg7XgdxvNu0xNMUUC9,4MdI4iitwoDXP7odDScsfN,0.0,0.0,tempo_normalized,0.453281712038533
The Aftermath,0N4HuYLeWZmo87lwctkFn6,4MdI4iitwoDXP7odDScsfN,0.0,6.0,tempo_normalized,0.37609364997103917
Shang-Chi Main Theme,3ROMQLV9N3HjrcqvV88dSP,4MdI4iitwoDXP7odDScsfN,0.0,9.0,tempo_normalized,0.24644087431027642
Again (Your Lie in April) - Ghibli Piano and Violin Version,5dqE6Tv6bWU2XCN2qdAB2n,4MdI4iitwoDXP7odDScsfN,1.0,6.0,tempo_normalized,0.36118647684662986
Okinawa Battlefield,4TyMkWzFaZIYH52DpBuISz,4MdI4iitwoDXP7odDScsfN,0.0,4.0,tempo_normalized,0.5526018961680333
Canaid Lia Fáil (feat. Julie Fowlis),6rfcm5QZnVUxENbup0P6ZD,4MdI4iitwoDXP7odDScsfN,0.0,8.0,tempo_normalized,0.36633844465445226
Leave No Man Behind,0eNT9B4PjPpzmOTFSbUWjh,4MdI4iitwoDXP7odDScsfN,0.0,9.0,tempo_normalized,0.46568911380056693
The Medallion Calls,35gFlKdC4Pmo88Go1cVrae,4MdI4iitwoDXP7odDScsfN,0.0,2.0,tempo_normalized,0.370149071731244
"Yoriichi's Theme (From ""Demon Slayer Season 2: Entertainment District"") - Lullaby Version",4d2Ew3gDoGQpGlnlydzOFm,4MdI4iitwoDXP7odDScsfN,0.0,0.0,tempo_normalized,0.24964180105478154
Might*U,3YfBeHLGH9EhRPVHYaQMyD,4MdI4iitwoDXP7odDScsfN,1.0,7.0,tempo_normalized,0.2602201018199555
ハーケン,7HBkUALQjiFyE4PI80HLgJ,4MdI4iitwoDXP7odDScsfN,1.0,0.0,tempo_normalized,0.36658232478736696
Fairy Tail Main Theme - Slow ver.,1ADsAp80fs3TVEkRnqfJje,4MdI4iitwoDXP7odDScsfN,1.0,5.0,tempo_normalized,0.21693137822760108
The Fighter (feat. Ryan Tedder),77ZdAoTHYoF6Umo76HFD4m,5nTltQ4wLYhQzVi9J86LLT,1.0,7.0,tempo_normalized,0.0937414260890772
Till I Collapse,4xkOaSrkexMciUUogZKVTS,5nTltQ4wLYhQzVi9J86LLT,1.0,1.0,tempo_normalized,0.0866689022345517
Love The Way You Lie,15JINEqzVMv3SvJTAXAKED,5nTltQ4wLYhQzVi9J86LLT,1.0,10.0,tempo_normalized,0.14145047709050998
Not Afraid,7Ie9W94M7OjPoZVV216Xus,5nTltQ4wLYhQzVi9J86LLT,0.0,0.0,tempo_normalized,0.0242660732250099
No Love,7bHT9osSq1rwT2yaImzqCi,5nTltQ4wLYhQzVi9J86LLT,1.0,11.0,tempo_normalized,0.0754809011370911
Cinderella Man,4SE4yewyGpOYfxfx59Yjc5,5nTltQ4wLYhQzVi9J86LLT,1.0,8.0,tempo_normalized,0.09197329512544583
Untitled,44ut2KJnt0HQMnUaMlDv9W,5nTltQ4wLYhQzVi9J86LLT,1.0,11.0,tempo_normalized,0.07453586562204675
What's Up Danger (with Black Caviar),5zsHmE2gO3RefVsPyw2e3T,5nTltQ4wLYhQzVi9J86LLT,1.0,2.0,tempo_normalized,0.16541170014937656
Phenomenal,4e5lEqydMatcEio6ef9Dpf,5nTltQ4wLYhQzVi9J86LLT,0.0,1.0,tempo_normalized,0.061945553760326795
"Runnin (with A$AP Rocky, A$AP Ferg & Nicki Minaj)",23dwrzeJtEEGl2U4CPWSor,5nTltQ4wLYhQzVi9J86LLT,0.0,10.0,tempo_normalized,0.085327561503521
The Fear,2cppGOIz0cuDnKoGzrDsJQ,5nTltQ4wLYhQzVi9J86LLT,0.0,7.0,tempo_normalized,0.16202786330518545
Remember the Name (feat. Styles of Beyond),6ljbkNIzfmFrGyYUTUAleN,5nTltQ4wLYhQzVi9J86LLT,1.0,8.0,tempo_normalized,0.11486754260281068
POWER,2gZUPNdnz5Y45eiGxpHGSc,5nTltQ4wLYhQzVi9J86LLT,0.0,0.0,tempo_normalized,0.1327012773221961
Fast Lane,2c5Isyd07hWsl7AQia2Dig,5nTltQ4wLYhQzVi9J86LLT,1.0,1.0,tempo_normalized,0.10395390665487911
"Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage",3r9m79pHykbs4FrCXlq1oO,5nTltQ4wLYhQzVi9J86LLT,0.0,1.0,tempo_normalized,0.11349571685516566
"Ptazeta: Bzrp Music Sessions, Vol. 45",4axxCbc4tWlpqHP5UbJMc3,5nTltQ4wLYhQzVi9J86LLT,1.0,2.0,tempo_normalized,0.13434746821937016
"Nicky Jam: Bzrp Music Sessions, Vol. 41",03LfOYi0icz4souspZVVhq,5nTltQ4wLYhQzVi9J86LLT,0.0,1.0,tempo_normalized,0.08453495107154832
Dirty Little Animals (from the series Arcane League of Legends),3GAkqaCeVaT4CxHR06Eztc,5nTltQ4wLYhQzVi9J86LLT,0.0,1.0,tempo_normalized,0.18263573453647527
Misfit Toys (from the series Arcane League of Legends),40giNwfX1pR3smltxvs3dB,5nTltQ4wLYhQzVi9J86LLT,1.0,1.0,tempo_normalized,0.16614334054812058
Dynasties and Dystopia (from the series Arcane League of Legends),2k2RPHMeyercU9PauiKNbU,5nTltQ4wLYhQzVi9J86LLT,1.0,1.0,tempo_normalized,0.1444989787519434
Cold Ain't For Me,0akznwBCaPCVAtiGblDtHt,35oLMiAK4VM2T0ek3PTPIc,1.0,7.0,tempo_normalized,0.09233911532481784
Love That We Need,0pzJr2O1L6K3LPvXzNm36F,35oLMiAK4VM2T0ek3PTPIc,0.0,9.0,tempo_normalized,0.1890071030088711
Dying Bird (feat. Joakim Wilow),2qBqZ0hW3QsmCR2DFyavJJ,35oLMiAK4VM2T0ek3PTPIc,1.0,7.0,tempo_normalized,0.23409444258147116
Dancin (feat. Luvli) - Krono Remix,6WkJ2OK163XXS2oARUC9JM,35oLMiAK4VM2T0ek3PTPIc,0.0,10.0,tempo_normalized,0.18702557692893937
I Don't Love You (I'm Just Lonely),2dY1QsrYUeWDtSCvXlx0WW,35oLMiAK4VM2T0ek3PTPIc,1.0,0.0,tempo_normalized,0.18306252476907595
Location,2nhj6BgAq6DOmgeiLd3WJL,35oLMiAK4VM2T0ek3PTPIc,0.0,10.0,tempo_normalized,0.1582172362283937
Howling At The Moon,4SGOZ3lXQHWtOL3bfzqqFi,35oLMiAK4VM2T0ek3PTPIc,1.0,0.0,tempo_normalized,0.13919458586104927
Mine Tonight,3IWJfeW1QvSTlYCW4Y9CSY,35oLMiAK4VM2T0ek3PTPIc,0.0,8.0,tempo_normalized,0.07395665030637441
Call Me Up - Sebastien Remix,4RCMsYncj7cNtb2OPObVXG,35oLMiAK4VM2T0ek3PTPIc,1.0,9.0,tempo_normalized,0.1552601896168033
Summer Love,0U03yCTPMvaQ03iGGGb7XU,35oLMiAK4VM2T0ek3PTPIc,1.0,8.0,tempo_normalized,0.1885498277596561
Oh Baby,0RNdlFw9TaimQ6syL8rgCh,5U2MYFAcQ3yT7XbHYgGPmb,1.0,8.0,tempo_normalized,0.1407493217083803
OK,3bWAqKDWg6u1davspr5IkS,35oLMiAK4VM2T0ek3PTPIc,0.0,7.0,tempo_normalized,0.17187452367161538
Praise You (Chill Mix) - Extended Mix,4MQH3f29tWW0P0DE6SgOlb,35oLMiAK4VM2T0ek3PTPIc,1.0,6.0,tempo_normalized,0.17196597872145836
On the Menu,4XI1ZMj435JQfgWRyY89E3,35oLMiAK4VM2T0ek3PTPIc,0.0,6.0,tempo_normalized,0.19330549035149222
Begging - LEEX Radio Remix,1jhN9FEMO4on0AwOHuMvV5,35oLMiAK4VM2T0ek3PTPIc,1.0,7.0,tempo_normalized,0.11020333506081759
Deep End,41us282GRjE1ULGMK3fCCs,35oLMiAK4VM2T0ek3PTPIc,1.0,6.0,tempo_normalized,0.1892814681584001
Long Time Ago,77UgjYhydyvgveLgOCRcRq,35oLMiAK4VM2T0ek3PTPIc,1.0,10.0,tempo_normalized,0.23717342925951887
Been a While,2fGuSuYP5K15BCXtrcJJ3A,35oLMiAK4VM2T0ek3PTPIc,1.0,1.0,tempo_normalized,0.14660244489833243
Feeling Better (Radio Version),12BG3FmSuMio51vmg4rfss,35oLMiAK4VM2T0ek3PTPIc,0.0,1.0,tempo_normalized,0.23708197420967586
Sugar (feat. Francesco Yates),3NFuE3uDOr6QUw9UZ9HzKo,35oLMiAK4VM2T0ek3PTPIc,0.0,5.0,tempo_normalized,0.14340151815382735
Here for You (feat. Ella Henderson),7vqUr6K2Js9Paq4kdNSOm6,35oLMiAK4VM2T0ek3PTPIc,1.0,10.0,tempo_normalized,0.170746578056885
Sexual Healing - Kygo Remix,7s1upm7yr7ZjrzXMwHawtG,35oLMiAK4VM2T0ek3PTPIc,0.0,0.0,tempo_normalized,0.2073590830107002
Stole the Show,4iZPNYqzI2L0uwuUKun7Aa,35oLMiAK4VM2T0ek3PTPIc,0.0,8.0,tempo_normalized,0.17300246928634572
2 Heads,3bi8yEuK44vLcbjHkPH0u1,35oLMiAK4VM2T0ek3PTPIc,1.0,0.0,tempo_normalized,0.24756881992500682
I Bet My Life - Alex Adair Remix,0wGFNHfPbknx9LAt8Nj8FE,35oLMiAK4VM2T0ek3PTPIc,1.0,1.0,tempo_normalized,0.26470139926226255
Catch & Release - Deepend Remix,3MSZpokwCtkv9BV0vS3uGr,35oLMiAK4VM2T0ek3PTPIc,0.0,1.0,tempo_normalized,0.2508307167027406
Reality - Radio Edit,6oBys3M5AqzqJDgpT2RM9C,35oLMiAK4VM2T0ek3PTPIc,1.0,9.0,tempo_normalized,0.18909855805871412
The Sun feat. Graham Candy (LCAW Remix),265m8pNRdH7iZ14uCi8uDK,35oLMiAK4VM2T0ek3PTPIc,0.0,6.0,tempo_normalized,0.26314666341493154
RIVA (Restart the Game) - Radio Edit,4oEON2tBuUgDiCxGXkI0zZ,35oLMiAK4VM2T0ek3PTPIc,0.0,2.0,tempo_normalized,0.16382647928543118
Ain't Nobody (Loves Me Better),5afHIkEcVhCF1Z1CTqMUXB,35oLMiAK4VM2T0ek3PTPIc,0.0,2.0,tempo_normalized,0.2027863305185501
Riptide - FlicFlac Edit,6FeGkJquvWWoAOa3rMM6EB,35oLMiAK4VM2T0ek3PTPIc,1.0,8.0,tempo_normalized,0.22985702527207874
Ohio - filous Remix,6W4GTXLYX8HkmZGmVkfrSC,35oLMiAK4VM2T0ek3PTPIc,0.0,1.0,tempo_normalized,0.21930920952351915
Is This Love - Montmartre Remix,14CsUVcoKztExH6aSgfrfb,35oLMiAK4VM2T0ek3PTPIc,0.0,6.0,tempo_normalized,0.2078163582599152
Thinking out Loud - Alex Adair Remix,1cWepLwVVDgyqxso6G4TQU,35oLMiAK4VM2T0ek3PTPIc,1.0,2.0,tempo_normalized,0.19275676005243417
Gold - Thomas Jack Radio Edit,6eWsgrQLZhLqy5VfGB9iFs,35oLMiAK4VM2T0ek3PTPIc,1.0,1.0,tempo_normalized,0.31250190531353833
Sun Goes Down (feat. Jasmine Thompson) - Radio Mix,4zLBcDtvYNVtF9fnG6lme3,35oLMiAK4VM2T0ek3PTPIc,1.0,6.0,tempo_normalized,0.17095997317318534
Are You With Me - Kungs Extended Remix,2QqT3L1dhl3RQUYB0YDaNo,35oLMiAK4VM2T0ek3PTPIc,0.0,5.0,tempo_normalized,0.2689083315550407
Prayer in C - Robin Schulz Radio Edit,0uVyZywUNOp6S0dU5r8TS8,35oLMiAK4VM2T0ek3PTPIc,0.0,9.0,tempo_normalized,0.15126665244032553
Waves - Robin Schulz Radio Edit,5Sf3GyLEAzJXxZ5mbCPXTu,35oLMiAK4VM2T0ek3PTPIc,0.0,5.0,tempo_normalized,0.2725360485321464
Seve - Radio Edit,6UqRGwjwYL0stXbaodTxwo,35oLMiAK4VM2T0ek3PTPIc,1.0,5.0,tempo_normalized,0.21116971008749194
Hula Hoop,4vEUY73dVOg97Ajbqq9zgV,35oLMiAK4VM2T0ek3PTPIc,0.0,10.0,tempo_normalized,0.12532390330152726
Photograph - Felix Jaehn Remix,4bFmYoDdKT3HqSroMmRbGV,35oLMiAK4VM2T0ek3PTPIc,1.0,4.0,tempo_normalized,0.17873365240984052
Nothing Really Matters - Afrojack Remix,3mBbEZukQnugEihwuWGtCn,35oLMiAK4VM2T0ek3PTPIc,1.0,4.0,tempo_normalized,0.15879645154406605
Overload,0RrEHM8X0Fu6FHhbliH3un,35oLMiAK4VM2T0ek3PTPIc,1.0,8.0,tempo_normalized,0.1642837545346462
Help Our Souls (Urban Contact Radio Edit) (feat. Nihils),5FjU8CtNw2kDEe4QAywo1m,35oLMiAK4VM2T0ek3PTPIc,1.0,7.0,tempo_normalized,0.12910404536170467
Run - Lost Frequencies Radio Edit,4dqnFd0dfgh4HgZ1w3AGTE,35oLMiAK4VM2T0ek3PTPIc,1.0,3.0,tempo_normalized,0.18053226839008624
How Hard I Try,0OfZ9imMwFU03zc2wl8pBt,35oLMiAK4VM2T0ek3PTPIc,1.0,5.0,tempo_normalized,0.25506813401213296
Shine - Kygo Remix / Single Edit,4NN9IyaBZRM08WLVi7P2bw,35oLMiAK4VM2T0ek3PTPIc,1.0,4.0,tempo_normalized,0.2575983903911227
Call You Home - Faul & Wad Ad Remix,76pb7byVgncOfaeFzHqs5M,35oLMiAK4VM2T0ek3PTPIc,0.0,1.0,tempo_normalized,0.3135079108618114
Let's Go Home (Jawster Remix),5yg9QJrLrMxQW5R2wFlJTP,35oLMiAK4VM2T0ek3PTPIc,0.0,10.0,tempo_normalized,0.2182727189586318
Rivers - Sam Feldt & De Hofnar Remix,4ctpogwllZ06lgqpFORcZR,35oLMiAK4VM2T0ek3PTPIc,1.0,8.0,tempo_normalized,0.226595128494345
Come to Me - Ofenbach Remix,4mOiVBSN0NHgWPoX505ZIU,35oLMiAK4VM2T0ek3PTPIc,1.0,0.0,tempo_normalized,0.22818034935829035
Love Love Love - Zwette Radio Mix,1TsGcCjhxnKRi6AJkAv6x5,35oLMiAK4VM2T0ek3PTPIc,1.0,4.0,tempo_normalized,0.23375910739871347
High on You (feat. Hagedorn) - Radio Edit,2FubFw6COK23piE1MEe4FZ,35oLMiAK4VM2T0ek3PTPIc,0.0,4.0,tempo_normalized,0.31253239033015273
Paradise (feat. U-Jean) - Radio Edit,771EhiagOkoclAOD43AOUQ,35oLMiAK4VM2T0ek3PTPIc,0.0,6.0,tempo_normalized,0.1819345791543456
Easy Love,6Sr8JkH7XRVk7Dnar9Xsr5,5U2MYFAcQ3yT7XbHYgGPmb,1.0,9.0,tempo_normalized,0.11596500320092673
